2_2344;BUS;1;
2_1299;BUS;1;
2_2345;BUS;1;
2_1298;BUS;1;
2_2346;BUS;1;
2_2361;BUS;1;
2_2360;BUS;1;
2_3802;BUS;1;
2_3801;BUS;1;
2_2359;BUS;1;
2_3606;BUS;1;
2_3605;BUS;1;
2_3604;BUS;1;
2_3809;BUS;1;
2_3603;BUS;1;
2_3808;BUS;1;
2_3602;BUS;1;
2_3807;BUS;1;
2_3601;BUS;1;
2_3806;BUS;1;
2_1497;BUS;1;
2_3805;BUS;1;
2_3804;BUS;1;
2_1499;BUS;1;
2_3803;BUS;1;
2_1498;BUS;1;
2_1276;BUS;1;
2_1277;BUS;1;
2_1278;BUS;1;
2_1279;BUS;1;
2_4322;BUS;1;
2_1280;BUS;1;
2_4315;BUS;1;
2_1282;BUS;1;
2_1281;BUS;1;
2_1284;BUS;1;
2_1283;BUS;1;
2_4316;BUS;1;
2_1286;BUS;1;
2_1285;BUS;1;
2_5036;BUS;1;
2_1289;BUS;1;
2_1287;BUS;1;
2_1288;BUS;1;
2_1010;BUS;1;
2_1011;BUS;1;
2_4311;BUS;1;
2_4310;BUS;1;
2_4301;BUS;1;
2_1293;BUS;1;
2_1004;BUS;1;
2_1292;BUS;1;
2_1003;BUS;1;
2_4303;BUS;1;
2_1291;BUS;1;
2_1002;BUS;1;
2_4304;BUS;1;
2_1001;BUS;1;
2_4305;BUS;1;
2_1297;BUS;1;
2_1008;BUS;1;
2_4306;BUS;1;
2_1296;BUS;1;
2_1007;BUS;1;
2_4307;BUS;1;
2_1295;BUS;1;
2_1006;BUS;1;
2_4308;BUS;1;
2_1294;BUS;1;
2_1005;BUS;1;
2_1009;BUS;1;
2_1258;BUS;1;
2_1259;BUS;1;
2_1254;BUS;1;
2_1255;BUS;1;
2_1256;BUS;1;
2_1257;BUS;1;
2_1262;BUS;1;
2_1261;BUS;1;
2_1264;BUS;1;
2_1263;BUS;1;
2_1260;BUS;1;
2_1269;BUS;1;
2_1267;BUS;1;
2_1268;BUS;1;
2_1265;BUS;1;
2_1266;BUS;1;
2_1275;BUS;1;
2_1274;BUS;1;
2_1273;BUS;1;
2_1270;BUS;1;
2_1233;BUS;1;
2_1232;BUS;1;
2_1235;BUS;1;
2_1040;BUS;1;
2_1234;BUS;1;
2_1237;BUS;1;
2_1042;BUS;1;
2_1236;BUS;1;
2_1041;BUS;1;
2_1239;BUS;1;
2_1044;BUS;1;
2_1238;BUS;1;
2_1043;BUS;1;
2_1034;BUS;1;
2_1035;BUS;1;
2_1036;BUS;1;
2_1037;BUS;1;
2_1038;BUS;1;
2_1240;BUS;1;
2_1039;BUS;1;
2_1242;BUS;1;
2_1246;BUS;1;
2_1051;BUS;1;
2_1245;BUS;1;
2_1050;BUS;1;
2_1244;BUS;1;
2_1243;BUS;1;
2_1055;BUS;1;
2_1249;BUS;1;
2_1054;BUS;1;
2_1248;BUS;1;
2_1247;BUS;1;
2_1052;BUS;1;
2_1047;BUS;1;
2_1048;BUS;1;
2_1046;BUS;1;
2_1252;BUS;1;
2_1253;BUS;1;
2_1250;BUS;1;
2_1049;BUS;1;
2_1251;BUS;1;
2_1020;BUS;1;
2_1214;BUS;1;
2_1217;BUS;1;
2_1022;BUS;1;
2_1216;BUS;1;
2_1021;BUS;1;
2_1211;BUS;1;
2_1210;BUS;1;
2_1213;BUS;1;
2_1212;BUS;1;
2_1219;BUS;1;
2_1218;BUS;1;
2_1016;BUS;1;
2_1017;BUS;1;
2_1018;BUS;1;
2_1220;BUS;1;
2_1019;BUS;1;
2_1012;BUS;1;
2_1014;BUS;1;
2_1015;BUS;1;
2_1033;BUS;1;
2_1032;BUS;1;
2_1226;BUS;1;
2_1031;BUS;1;
2_1225;BUS;1;
2_1030;BUS;1;
2_1224;BUS;1;
2_1223;BUS;1;
2_1222;BUS;1;
2_1221;BUS;1;
2_1229;BUS;1;
2_1230;BUS;1;
2_1029;BUS;1;
2_1231;BUS;1;
2_1027;BUS;1;
2_1028;BUS;1;
2_1025;BUS;1;
2_1026;BUS;1;
2_1023;BUS;1;
2_1024;BUS;1;
2_0001;BUS_ROUTE;1;
2_0002;BUS_ROUTE;1;
2_0003;BUS_ROUTE;1;
2_0004;BUS_ROUTE;1;
2_0005;BUS_ROUTE;1;
2_0006;BUS_ROUTE;1;
2_0008;BUS_ROUTE;1;
2_0009;BUS_ROUTE;1;
2_0011;BUS_ROUTE;1;
2_0030;BUS_ROUTE;1;
2_0031;BUS_ROUTE;1;
2_0032;BUS_ROUTE;1;
2_0033;BUS_ROUTE;1;
2_0034;BUS_ROUTE;1;
2_0035;BUS_ROUTE;1;
2_0041;BUS_ROUTE;1;
2_0050;BUS_ROUTE;1;
2_0051;BUS_ROUTE;1;
2_0052;BUS_ROUTE;1;
2_0053;BUS_ROUTE;1;
2_0054;BUS_ROUTE;1;
2_0055;BUS_ROUTE;1;
2_0056;BUS_ROUTE;1;
2_0057;BUS_ROUTE;1;
2_0061;BUS_ROUTE;1;
2_0064;BUS_ROUTE;1;
2_0065;BUS_ROUTE;1;
2_0067;BUS_ROUTE;1;
2_0068;BUS_ROUTE;1;
2_0071;BUS_ROUTE;1;
2_0072;BUS_ROUTE;1;
2_0073;BUS_ROUTE;1;
2_0074;BUS_ROUTE;1;
2_0077;BUS_ROUTE;1;
2_0078;BUS_ROUTE;1;
2_0081;BUS_ROUTE;1;
2_0094;BUS_ROUTE;1;
2_0096;BUS_ROUTE;1;
2_0150;BUS_ROUTE;1;
2_0164;BUS_ROUTE;1;
2_0805;BUS_ROUTE;1;
